city,latitude,longitude,vehicle_type,nearest_place_name,place_category,distance_to_place,weather_date,temperature,precipitation,wind_speed,business_quarter
Berlin,52.529664830774,13.398295673606148,unknown,The Klub Kitchen,Restaurant,473.2863765785085,2024-05-19,14.8,0.1,8.2,Q2
Berlin,52.54464927692541,13.402817899250229,bike,The Klub Kitchen,Restaurant,1880.0823134289835,2024-05-19,14.8,0.1,8.2,Q2
Berlin,52.53929260888384,13.40718408042134,bike,The Klub Kitchen,Restaurant,1292.7039614288385,2024-05-19,14.8,0.1,8.2,Q2
Berlin,52.52819973825558,13.415545103269498,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,379.077661959196,2024-05-20,16.2,0.2,7.7,Q2
Berlin,52.50138230407048,13.44983032481631,bike,Mama Vân - Sài Gòn Deli,Restaurant,3615.268168998697,2024-05-20,16.2,0.2,7.7,Q2
Berlin,52.54005186814785,13.40553503918003,bike,The Klub Kitchen,Restaurant,1366.429477550678,2024-05-20,16.2,0.2,7.7,Q2
Berlin,52.54882145973123,13.446073153110884,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,3468.9513353868374,2024-05-20,16.2,0.2,7.7,Q2
Berlin,52.52416315945449,13.413692113883222,bike,luiban Luithardt & Bandt,Stationery Store,236.85123647338665,2024-05-20,16.2,0.2,7.7,Q2
Berlin,52.51828587946112,13.421811277369285,bike,Mama Vân - Sài Gòn Deli,Restaurant,952.6107601561796,2024-05-20,16.2,0.2,7.7,Q2
Berlin,52.50129455799063,13.38363761402377,bike,Madami,Restaurant,2990.932911201301,2024-05-20,16.2,0.2,7.7,Q2
Berlin,52.51915570775533,13.378908335047944,bike,The Klub Kitchen,Restaurant,1988.0168572318717,2024-05-20,16.2,0.2,7.7,Q2
Berlin,52.5227073688193,13.435481233312334,unknown,Neue Babylon Berlin GmbH,Indie Movie Theater,1670.138587770088,2024-05-20,16.2,0.2,7.7,Q2
Berlin,52.53292896578584,13.438504043143949,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,1996.925167084387,2024-05-20,16.2,0.2,7.7,Q2
Berlin,52.5017090923099,13.396572948249371,bike,Mama Vân - Sài Gòn Deli,Restaurant,2547.139047252396,2024-05-21,20.1,0.0,16.2,Q2
Berlin,52.53222361561653,13.362563968271822,bike,The Klub Kitchen,Restaurant,2891.994388538176,2024-05-21,20.1,0.0,16.2,Q2
Berlin,52.54778899543525,13.402242557662271,bike,The Klub Kitchen,Restaurant,2231.287003669044,2024-05-21,20.1,0.0,16.2,Q2
Berlin,52.541868818373096,13.42745346113774,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2083.7269860214315,2024-05-21,20.1,0.0,16.2,Q2
Berlin,52.51780104067886,13.388051139878025,bike,Madami,Restaurant,1537.1443414602215,2024-05-21,20.1,0.0,16.2,Q2
Berlin,52.50538777208884,13.426111774971725,bike,Mama Vân - Sài Gòn Deli,Restaurant,2244.1710732131296,2024-05-21,20.1,0.0,16.2,Q2
Berlin,52.54791899910136,13.362989113045913,bike,The Klub Kitchen,Restaurant,3601.685066319144,2024-05-21,20.1,0.0,16.2,Q2
Berlin,52.51371360052386,13.410932250146626,bike,Mama Vân - Sài Gòn Deli,Restaurant,1040.0655422328414,2024-05-21,20.1,0.0,16.2,Q2
Berlin,52.50510256471996,13.414590841232114,bike,Mama Vân - Sài Gòn Deli,Restaurant,2019.5558713309397,2024-05-21,20.1,0.0,16.2,Q2
Berlin,52.53589986545983,13.357181357710187,unknown,The Klub Kitchen,Restaurant,3339.0522598423727,2024-05-21,20.1,0.0,16.2,Q2
Berlin,52.506182556666246,13.400677979552508,bike,Mama Vân - Sài Gòn Deli,Restaurant,1983.8220297067696,2024-05-22,19.6,1.5,13.2,Q2
Berlin,52.53928491707197,13.3642633363246,bike,The Klub Kitchen,Restaurant,3018.5693559854985,2024-05-22,19.6,1.5,13.2,Q2
Berlin,52.540040949544185,13.410847722366832,bike,The Klub Kitchen,Restaurant,1428.9255958084202,2024-05-22,19.6,1.5,13.2,Q2
Berlin,52.54583596303364,13.374939036338882,bike,The Klub Kitchen,Restaurant,2841.052615514635,2024-05-22,19.6,1.5,13.2,Q2
Berlin,52.53002501337616,13.373947803567804,bike,The Klub Kitchen,Restaurant,2091.9194934981456,2024-05-22,19.6,1.5,13.2,Q2
Berlin,52.5092107663598,13.43178914155646,bike,Mama Vân - Sài Gòn Deli,Restaurant,2128.142433139697,2024-05-22,19.6,1.5,13.2,Q2
Berlin,52.5350031826995,13.421091993691268,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,1207.143407818925,2024-05-22,19.6,1.5,13.2,Q2
Berlin,52.52111116826736,13.407832604011446,unknown,Madami,Restaurant,259.0781058985807,2024-05-22,19.6,1.5,13.2,Q2
Berlin,52.51498882761224,13.434097365556989,bike,Mama Vân - Sài Gòn Deli,Restaurant,1856.596432794004,2024-05-22,19.6,1.5,13.2,Q2
Berlin,52.51800936109959,13.399346942709908,bike,Madami,Restaurant,874.7332395196094,2024-05-22,19.6,1.5,13.2,Q2
Berlin,52.51032570357469,13.386535897109376,bike,Madami,Restaurant,2094.1672020418905,2024-05-23,17.4,0.0,13.3,Q2
Berlin,52.532532636289766,13.441252120703924,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2154.210264847852,2024-05-23,17.4,0.0,13.3,Q2
Berlin,52.51333497184596,13.429036779563155,bike,Mama Vân - Sài Gòn Deli,Restaurant,1676.9331662805907,2024-05-23,17.4,0.0,13.3,Q2
Berlin,52.50377558170188,13.388647468757068,bike,Madami,Restaurant,2572.9890671342578,2024-05-23,17.4,0.0,13.3,Q2
Berlin,52.544373915808805,13.419353657420336,unknown,The Klub Kitchen,Restaurant,2101.285438006247,2024-05-23,17.4,0.0,13.3,Q2
Berlin,52.52179058596663,13.376876448590382,bike,The Klub Kitchen,Restaurant,1993.4564007720728,2024-05-23,17.4,0.0,13.3,Q2
Berlin,52.53345524231213,13.42578571798104,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,1287.098684144712,2024-05-23,17.4,0.0,13.3,Q2
Berlin,52.506994329425765,13.35530861028412,bike,Madami,Restaurant,4061.376620566024,2024-05-23,17.4,0.0,13.3,Q2
Berlin,52.54466640977298,13.4154421438628,bike,The Klub Kitchen,Restaurant,2018.401521437988,2024-05-23,17.4,0.0,13.3,Q2
Berlin,52.524474183796734,13.403089787573656,bike,Shiori,Restaurant,351.779237358974,2024-05-23,17.4,0.0,13.3,Q2
Berlin,52.53882072441812,13.383984783350796,bike,The Klub Kitchen,Restaurant,1858.920562460684,2024-05-24,18.1,18.2,11.2,Q2
Berlin,52.54580566830509,13.393495040083284,bike,The Klub Kitchen,Restaurant,2140.864229942982,2024-05-24,18.1,18.2,11.2,Q2
Berlin,52.52035093420618,13.400596822337222,bike,Madami,Restaurant,648.7945514661341,2024-05-24,18.1,18.2,11.2,Q2
Berlin,52.510276175974965,13.383947312566542,unknown,Madami,Restaurant,2227.794624679308,2024-05-24,18.1,18.2,11.2,Q2
Berlin,52.54496483144332,13.403292187500645,bike,The Klub Kitchen,Restaurant,1913.4200098843107,2024-05-24,18.1,18.2,11.2,Q2
Berlin,52.548481005033615,13.438165643667832,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,3099.607708356561,2024-05-24,18.1,18.2,11.2,Q2
Berlin,52.53002770894672,13.44027055007492,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2010.3450802312284,2024-05-24,18.1,18.2,11.2,Q2
Berlin,52.53658352759493,13.380660074390237,bike,The Klub Kitchen,Restaurant,1893.9534212522087,2024-05-24,18.1,18.2,11.2,Q2
Berlin,52.534509969944246,13.375562499427406,bike,The Klub Kitchen,Restaurant,2104.799514192482,2024-05-24,18.1,18.2,11.2,Q2
Berlin,52.5253749174442,13.377190269370889,bike,The Klub Kitchen,Restaurant,1876.385309086968,2024-05-24,18.1,18.2,11.2,Q2
Berlin,52.51531874980323,13.383481235582927,bike,Madami,Restaurant,1936.611526585173,2024-05-25,19.0,0.4,8.7,Q2
Berlin,52.51549412975556,13.41491102884727,bike,Mama Vân - Sài Gòn Deli,Restaurant,900.5852483394225,2024-05-25,19.0,0.4,8.7,Q2
Berlin,52.52369114027943,13.411978209385705,unknown,Mama Vân - Sài Gòn Deli,Restaurant,143.305871601667,2024-05-25,19.0,0.4,8.7,Q2
Berlin,52.54098709052923,13.447565772643369,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2971.9394386935583,2024-05-25,19.0,0.4,8.7,Q2
Berlin,52.53731920455859,13.441792855078113,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2420.9078469427145,2024-05-25,19.0,0.4,8.7,Q2
Berlin,52.546374579391525,13.35019906053199,bike,The Klub Kitchen,Restaurant,4228.492244983903,2024-05-25,19.0,0.4,8.7,Q2
Berlin,52.50996113851927,13.411561830252442,bike,Mama Vân - Sài Gòn Deli,Restaurant,1459.423468568124,2024-05-25,19.0,0.4,8.7,Q2
Berlin,52.5030223795834,13.353127016424152,bike,Madami,Restaurant,4404.432253591952,2024-05-25,19.0,0.4,8.7,Q2
Berlin,52.50750295498053,13.359108809335275,bike,Madami,Restaurant,3805.9581542021406,2024-05-25,19.0,0.4,8.7,Q2
Berlin,52.51975705732195,13.396222299896651,bike,Madami,Restaurant,942.1090524420368,2024-05-25,19.0,0.4,8.7,Q2
Berlin,52.514046476065104,13.357976475301456,bike,The Klub Kitchen,Restaurant,3511.848560427772,2024-05-26,19.4,0.0,9.6,Q2
Berlin,52.52246287111428,13.36286180085289,bike,The Klub Kitchen,Restaurant,2891.0019208363533,2024-05-26,19.4,0.0,9.6,Q2
Berlin,52.501654900634406,13.414908372175631,bike,Mama Vân - Sài Gòn Deli,Restaurant,2402.39016496401,2024-05-26,19.4,0.0,9.6,Q2
Berlin,52.54270786492435,13.373714374095796,bike,The Klub Kitchen,Restaurant,2671.2707560375884,2024-05-26,19.4,0.0,9.6,Q2
Berlin,52.53800572959979,13.42013011001995,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,1471.3709228705409,2024-05-26,19.4,0.0,9.6,Q2
Berlin,52.54964390449596,13.363141313841265,bike,The Klub Kitchen,Restaurant,3716.2515101681297,2024-05-26,19.4,0.0,9.6,Q2
Berlin,52.52970373311454,13.400931053298564,unknown,The Klub Kitchen,Restaurant,325.4430698684213,2024-05-26,19.4,0.0,9.6,Q2
Berlin,52.51531241167661,13.429044609703894,bike,Mama Vân - Sài Gòn Deli,Restaurant,1544.7168075483037,2024-05-26,19.4,0.0,9.6,Q2
Berlin,52.54311335466459,13.379952935294018,bike,The Klub Kitchen,Restaurant,2386.432345280782,2024-05-26,19.4,0.0,9.6,Q2
Berlin,52.50045405306773,13.404763378102588,bike,Mama Vân - Sài Gòn Deli,Restaurant,2540.636586379917,2024-05-26,19.4,0.0,9.6,Q2
Berlin,52.51960595149624,13.383907275361627,bike,The Klub Kitchen,Restaurant,1671.0510241016198,2024-05-27,18.8,0.0,8.7,Q2
Berlin,52.54797807406415,13.40876677643572,bike,The Klub Kitchen,Restaurant,2264.931723728977,2024-05-27,18.8,0.0,8.7,Q2
Berlin,52.54512650320967,13.378554950195737,bike,The Klub Kitchen,Restaurant,2614.3663621105475,2024-05-27,18.8,0.0,8.7,Q2
Berlin,52.51790812657907,13.432213589615534,bike,Mama Vân - Sài Gòn Deli,Restaurant,1603.2087663152952,2024-05-27,18.8,0.0,8.7,Q2
Berlin,52.518937542821504,13.407698514271964,bike,Mama Vân - Sài Gòn Deli,Restaurant,486.7052001533784,2024-05-27,18.8,0.0,8.7,Q2
Berlin,52.53555690879104,13.441769827661217,unknown,Neue Babylon Berlin GmbH,Indie Movie Theater,2322.5634855645926,2024-05-27,18.8,0.0,8.7,Q2
Berlin,52.52642623842189,13.441583401962474,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2047.0297812167807,2024-05-27,18.8,0.0,8.7,Q2
Berlin,52.53088493695896,13.378783814266326,bike,The Klub Kitchen,Restaurant,1782.4793713464974,2024-05-27,18.8,0.0,8.7,Q2
Berlin,52.50502457624496,13.438987583654258,bike,Mama Vân - Sài Gòn Deli,Restaurant,2802.7545208761603,2024-05-27,18.8,0.0,8.7,Q2
Berlin,52.53470243242237,13.363247143066284,bike,The Klub Kitchen,Restaurant,2906.8119984829445,2024-05-27,18.8,0.0,8.7,Q2
Berlin,52.526771784163074,13.408296864513057,bike,Shiori,Restaurant,155.2026766383809,2024-05-28,15.9,3.2,9.8,Q2
Berlin,52.5129952369306,13.402302188433932,bike,Madami,Restaurant,1234.9988501367047,2024-05-28,15.9,3.2,9.8,Q2
Berlin,52.506846759146775,13.40850539356127,bike,Mama Vân - Sài Gòn Deli,Restaurant,1806.2769788217563,2024-05-28,15.9,3.2,9.8,Q2
Berlin,52.53270083385789,13.372114659698154,bike,The Klub Kitchen,Restaurant,2268.276267893072,2024-05-28,15.9,3.2,9.8,Q2
Berlin,52.52799681752612,13.368954672501694,bike,The Klub Kitchen,Restaurant,2416.073353825182,2024-05-28,15.9,3.2,9.8,Q2
Berlin,52.53938566135452,13.37760775635271,unknown,The Klub Kitchen,Restaurant,2238.1030381813443,2024-05-28,15.9,3.2,9.8,Q2
Berlin,52.539671838073545,13.427498741168009,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,1881.27758530978,2024-05-28,15.9,3.2,9.8,Q2
Berlin,52.510088230470274,13.36321476931498,bike,Madami,Restaurant,3427.800677160917,2024-05-28,15.9,3.2,9.8,Q2
Berlin,52.51516353673707,13.419292306830746,bike,Mama Vân - Sài Gòn Deli,Restaurant,1074.697511809694,2024-05-28,15.9,3.2,9.8,Q2
Berlin,52.50155826760614,13.38330096289455,bike,Madami,Restaurant,2980.085912253842,2024-05-28,15.9,3.2,9.8,Q2
Berlin,52.51172934639663,13.379643173921872,unknown,Madami,Restaurant,2363.9636010627214,2024-05-29,16.0,0.0,13.3,Q2
Berlin,52.51581888506938,13.436965405702688,bike,Mama Vân - Sài Gòn Deli,Restaurant,1990.132672450392,2024-05-29,16.0,0.0,13.3,Q2
Berlin,52.539870259734215,13.404168293716388,bike,The Klub Kitchen,Restaurant,1344.8480023759694,2024-05-29,16.0,0.0,13.3,Q2
Berlin,52.537528624867655,13.37414820216024,bike,The Klub Kitchen,Restaurant,2330.702749113179,2024-05-29,16.0,0.0,13.3,Q2
Berlin,52.50835069650311,13.411065616098734,bike,Mama Vân - Sài Gòn Deli,Restaurant,1636.657079017168,2024-05-29,16.0,0.0,13.3,Q2
Berlin,52.50864917368466,13.381664700985272,bike,Madami,Restaurant,2463.6992781782137,2024-05-29,16.0,0.0,13.3,Q2
Berlin,52.50009651823432,13.423742392765382,bike,Mama Vân - Sài Gòn Deli,Restaurant,2715.6033536073305,2024-05-29,16.0,0.0,13.3,Q2
Berlin,52.50401271687888,13.381302138563385,bike,Madami,Restaurant,2849.1245796286903,2024-05-29,16.0,0.0,13.3,Q2
Berlin,52.51866109709456,13.358940735033736,bike,The Klub Kitchen,Restaurant,3258.203808346411,2024-05-29,16.0,0.0,13.3,Q2
Berlin,52.52299619039909,13.376162127424436,bike,The Klub Kitchen,Restaurant,1999.3060282603608,2024-05-29,16.0,0.0,13.3,Q2
Berlin,52.50068160194494,13.37000663863368,bike,Madami,Restaurant,3647.028613792657,2024-05-30,16.5,9.6,9.1,Q2
Berlin,52.53994824653623,13.436688042850228,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2320.09109726582,2024-05-30,16.5,9.6,9.1,Q2
Berlin,52.53639354420461,13.362431774588767,bike,The Klub Kitchen,Restaurant,3014.555909423588,2024-05-30,16.5,9.6,9.1,Q2
Berlin,52.54484240440702,13.42713977541391,unknown,Neue Babylon Berlin GmbH,Indie Movie Theater,2362.625995330739,2024-05-30,16.5,9.6,9.1,Q2
Berlin,52.53287765866775,13.43966839608584,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2067.6971553553426,2024-05-30,16.5,9.6,9.1,Q2
Berlin,52.53917196376594,13.362663325557865,bike,The Klub Kitchen,Restaurant,3112.1132722663547,2024-05-30,16.5,9.6,9.1,Q2
Berlin,52.51518715554519,13.365152360801815,bike,The Klub Kitchen,Restaurant,3019.642749647718,2024-05-30,16.5,9.6,9.1,Q2
Berlin,52.53795242849619,13.386164950390333,bike,The Klub Kitchen,Restaurant,1684.2187851369497,2024-05-30,16.5,9.6,9.1,Q2
Berlin,52.53292530945416,13.41815498769282,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,905.7301239215344,2024-05-30,16.5,9.6,9.1,Q2
Berlin,52.53415724464544,13.442724694046012,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2314.0259170731774,2024-05-30,16.5,9.6,9.1,Q2
Berlin,52.50044396405692,13.40791395687832,bike,Mama Vân - Sài Gòn Deli,Restaurant,2519.883483297718,2024-05-31,17.8,0.0,7.6,Q2
Berlin,52.51035409590749,13.421849373054526,bike,Mama Vân - Sài Gòn Deli,Restaurant,1620.538319289119,2024-05-31,17.8,0.0,7.6,Q2
Berlin,52.53809371536081,13.398532155941226,bike,The Klub Kitchen,Restaurant,1217.506348480908,2024-05-31,17.8,0.0,7.6,Q2
Berlin,52.527224775831975,13.371908499239192,bike,The Klub Kitchen,Restaurant,2216.395037989357,2024-05-31,17.8,0.0,7.6,Q2
Berlin,52.51179035291111,13.36203687901986,bike,The Klub Kitchen,Restaurant,3390.799295040059,2024-05-31,17.8,0.0,7.6,Q2
Berlin,52.50532807322208,13.42166190008504,bike,Mama Vân - Sài Gòn Deli,Restaurant,2121.0771806272737,2024-05-31,17.8,0.0,7.6,Q2
Berlin,52.532195349276,13.411856996152297,unknown,The Klub Kitchen,Restaurant,697.3780343795701,2024-05-31,17.8,0.0,7.6,Q2
Berlin,52.50486738898378,13.43940592106818,bike,Mama Vân - Sài Gòn Deli,Restaurant,2835.1235384064253,2024-05-31,17.8,0.0,7.6,Q2
Berlin,52.51387098343763,13.350452165537726,bike,The Klub Kitchen,Restaurant,3985.408768481504,2024-05-31,17.8,0.0,7.6,Q2
Berlin,52.52039901344803,13.382940140754474,bike,The Klub Kitchen,Restaurant,1681.5951644253164,2024-05-31,17.8,0.0,7.6,Q2
Berlin,52.54021467982489,13.377749061898191,bike,The Klub Kitchen,Restaurant,2284.8875797196647,2024-06-01,19.8,0.0,12.9,Q2
Berlin,52.52095456119043,13.441166347841785,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2091.475935434659,2024-06-01,19.8,0.0,12.9,Q2
Berlin,52.52664637556979,13.42884510746252,unknown,Neue Babylon Berlin GmbH,Indie Movie Theater,1184.5898152990874,2024-06-01,19.8,0.0,12.9,Q2
Berlin,52.54826175778475,13.412663483368869,bike,The Klub Kitchen,Restaurant,2343.8985031900875,2024-06-01,19.8,0.0,12.9,Q2
Berlin,52.54128993235916,13.351096356601625,bike,The Klub Kitchen,Restaurant,3926.29711511884,2024-06-01,19.8,0.0,12.9,Q2
Berlin,52.54648368279937,13.447742978725538,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,3364.457764701237,2024-06-01,19.8,0.0,12.9,Q2
Berlin,52.52462581125698,13.433164308072405,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,1481.522339624783,2024-06-01,19.8,0.0,12.9,Q2
Berlin,52.54312649090903,13.37861002661845,bike,The Klub Kitchen,Restaurant,2452.0537430285267,2024-06-01,19.8,0.0,12.9,Q2
Berlin,52.50007002162379,13.403429920878173,bike,Mama Vân - Sài Gòn Deli,Restaurant,2597.2954611099008,2024-06-01,19.8,0.0,12.9,Q2
Berlin,52.51418459037185,13.402036712791707,bike,Madami,Restaurant,1119.5546978799289,2024-06-01,19.8,0.0,12.9,Q2
Berlin,52.52920070109536,13.368275685937103,bike,The Klub Kitchen,Restaurant,2467.028558281513,2024-06-02,18.4,0.0,13.1,Q2
Berlin,52.53530288675355,13.421249131889228,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,1240.972898755799,2024-06-02,18.4,0.0,13.1,Q2
Berlin,52.5110439535286,13.414520536253248,bike,Mama Vân - Sài Gòn Deli,Restaurant,1368.3430682562098,2024-06-02,18.4,0.0,13.1,Q2
Berlin,52.504075721744286,13.412722928093071,bike,Mama Vân - Sài Gòn Deli,Restaurant,2118.399266128103,2024-06-02,18.4,0.0,13.1,Q2
Berlin,52.50422957240225,13.406757106281988,bike,Mama Vân - Sài Gòn Deli,Restaurant,2106.682803119555,2024-06-02,18.4,0.0,13.1,Q2
Berlin,52.50665095311356,13.420941440522002,bike,Mama Vân - Sài Gòn Deli,Restaurant,1966.2220971582508,2024-06-02,18.4,0.0,13.1,Q2
Berlin,52.53888407077348,13.386398999280203,unknown,The Klub Kitchen,Restaurant,1744.266534067828,2024-06-02,18.4,0.0,13.1,Q2
Berlin,52.54455157979089,13.425044658802555,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2272.396191225509,2024-06-02,18.4,0.0,13.1,Q2
Berlin,52.53650747899912,13.4281951447881,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,1639.7413620828845,2024-06-02,18.4,0.0,13.1,Q2
Berlin,52.51683704967754,13.400735746095036,bike,Madami,Restaurant,908.808596072848,2024-06-02,18.4,0.0,13.1,Q2
Berlin,52.52263233703562,13.370822865991904,bike,The Klub Kitchen,Restaurant,2360.075772216343,2024-06-03,15.6,0.0,14.0,Q2
Berlin,52.548576508069495,13.444025333433084,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,3355.810368176372,2024-06-03,15.6,0.0,14.0,Q2
Berlin,52.51292331872202,13.413554361799582,bike,Mama Vân - Sài Gòn Deli,Restaurant,1150.1165378890262,2024-06-03,15.6,0.0,14.0,Q2
Berlin,52.50468223562379,13.445165746951028,bike,Mama Vân - Sài Gòn Deli,Restaurant,3134.9591267716373,2024-06-03,15.6,0.0,14.0,Q2
Berlin,52.52437155462287,13.412676976229944,unknown,luiban Luithardt & Bandt,Stationery Store,175.0961268978463,2024-06-03,15.6,0.0,14.0,Q2
Berlin,52.51543570353079,13.362913097926269,bike,The Klub Kitchen,Restaurant,3142.848719576029,2024-06-03,15.6,0.0,14.0,Q2
Berlin,52.51030633058912,13.395401937997264,bike,Madami,Restaurant,1713.6578440136768,2024-06-03,15.6,0.0,14.0,Q2
Berlin,52.50007893928439,13.432704130193557,bike,Mama Vân - Sài Gòn Deli,Restaurant,2979.550724830504,2024-06-03,15.6,0.0,14.0,Q2
Berlin,52.53581210065734,13.35876303097456,bike,The Klub Kitchen,Restaurant,3233.137575709799,2024-06-03,15.6,0.0,14.0,Q2
Berlin,52.53598442949107,13.44882270464053,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2774.6213364343253,2024-06-03,15.6,0.0,14.0,Q2
Berlin,52.53855181688366,13.385967530720018,unknown,The Klub Kitchen,Restaurant,1739.4047867450283,2024-06-04,16.2,0.0,9.4,Q2
Berlin,52.53710599398691,13.354352562574524,bike,The Klub Kitchen,Restaurant,3560.9505533591832,2024-06-04,16.2,0.0,9.4,Q2
Berlin,52.54029578154166,13.41209319765756,bike,The Klub Kitchen,Restaurant,1483.0069650346304,2024-06-04,16.2,0.0,9.4,Q2
Berlin,52.51565280282799,13.369372799661228,bike,The Klub Kitchen,Restaurant,2743.237995483757,2024-06-04,16.2,0.0,9.4,Q2
Berlin,52.50853355540638,13.44101844017993,bike,Mama Vân - Sài Gòn Deli,Restaurant,2645.7833004231475,2024-06-04,16.2,0.0,9.4,Q2
Berlin,52.53371110650569,13.397943739496352,bike,The Klub Kitchen,Restaurant,797.3350025642704,2024-06-04,16.2,0.0,9.4,Q2
Berlin,52.52770105553888,13.351403779504592,bike,The Klub Kitchen,Restaurant,3607.116103599831,2024-06-04,16.2,0.0,9.4,Q2
Berlin,52.54835245216631,13.355522419522243,bike,The Klub Kitchen,Restaurant,4037.909832707397,2024-06-04,16.2,0.0,9.4,Q2
Berlin,52.507444232573874,13.395476573243045,bike,Madami,Restaurant,1988.6375921366368,2024-06-04,16.2,0.0,9.4,Q2
Berlin,52.52886069463486,13.37587008243244,bike,The Klub Kitchen,Restaurant,1950.274778184032,2024-06-04,16.2,0.0,9.4,Q2
Berlin,52.537878379485406,13.43902758396018,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2298.886478804298,2024-06-05,15.9,4.8,12.8,Q2
Berlin,52.52726527783995,13.376506855461487,bike,The Klub Kitchen,Restaurant,1904.315645395598,2024-06-05,15.9,4.8,12.8,Q2
Berlin,52.52601131977088,13.382081534205916,bike,The Klub Kitchen,Restaurant,1537.8577269706288,2024-06-05,15.9,4.8,12.8,Q2
Berlin,52.51298397652706,13.39547370715505,unknown,Madami,Restaurant,1466.4400333322765,2024-06-05,15.9,4.8,12.8,Q2
Berlin,52.5492509807001,13.3751005134713,bike,The Klub Kitchen,Restaurant,3114.2009890901804,2024-06-05,15.9,4.8,12.8,Q2
Berlin,52.50645576485585,13.423300144449174,bike,Mama Vân - Sài Gòn Deli,Restaurant,2050.8645710652177,2024-06-05,15.9,4.8,12.8,Q2
Berlin,52.52645208755727,13.355484825020364,bike,The Klub Kitchen,Restaurant,3333.4917632872875,2024-06-05,15.9,4.8,12.8,Q2
Berlin,52.546380822765855,13.395527884916516,bike,The Klub Kitchen,Restaurant,2157.795598117913,2024-06-05,15.9,4.8,12.8,Q2
Berlin,52.5356622947692,13.38655235849618,bike,The Klub Kitchen,Restaurant,1503.3811998990732,2024-06-05,15.9,4.8,12.8,Q2
Berlin,52.52141762277065,13.39245310536032,bike,The Klub Kitchen,Restaurant,1084.803633174478,2024-06-05,15.9,4.8,12.8,Q2
Berlin,52.54621414555923,13.393816862594823,bike,The Klub Kitchen,Restaurant,2176.085305838128,2024-06-06,15.6,0.5,9.7,Q2
Berlin,52.537726799453296,13.361412876390837,bike,The Klub Kitchen,Restaurant,3129.4616539517565,2024-06-06,15.6,0.5,9.7,Q2
Berlin,52.50561793841539,13.354507253263,unknown,Madami,Restaurant,4180.2683221724,2024-06-06,15.6,0.5,9.7,Q2
Berlin,52.53833030512435,13.427186608048771,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,1748.7176679395889,2024-06-06,15.6,0.5,9.7,Q2
Berlin,52.52551405140422,13.44583478782886,bike,Neue Babylon Berlin GmbH,Indie Movie Theater,2335.1157619778987,2024-06-06,15.6,0.5,9.7,Q2
Berlin,52.53973316414512,13.406777434225724,bike,The Klub Kitchen,Restaurant,1337.8814394316792,2024-06-06,15.6,0.5,9.7,Q2
Berlin,52.51546089454935,13.362784862999415,bike,The Klub Kitchen,Restaurant,3149.456217455614,2024-06-06,15.6,0.5,9.7,Q2
Berlin,52.519986623869485,13.42804088439648,bike,Mama Vân - Sài Gòn Deli,Restaurant,1261.3231364988858,2024-06-06,15.6,0.5,9.7,Q2
Berlin,52.508925588028696,13.41683769329806,bike,Mama Vân - Sài Gòn Deli,Restaurant,1635.7851305280788,2024-06-06,15.6,0.5,9.7,Q2
Berlin,52.52861579878232,13.358981190235806,bike,The Klub Kitchen,Restaurant,3094.186353987412,2024-06-06,15.6,0.5,9.7,Q2
Berlin,52.521898670449566,13.383325141761192,bike,The Klub Kitchen,Restaurant,1582.7734719259329,2024-06-07,15.4,0.0,9.9,Q2
Berlin,52.510358615778976,13.361102719969288,bike,The Klub Kitchen,Restaurant,3529.9300826848644,2024-06-07,15.4,0.0,9.9,Q2
Berlin,52.50199015997896,13.405951054792414,bike,Mama Vân - Sài Gòn Deli,Restaurant,2360.523064588417,2024-06-07,15.4,0.0,9.9,Q2
Berlin,52.537342668571696,13.39036316063664,unknown,The Klub Kitchen,Restaurant,1434.5356633439744,2024-06-07,15.4,0.0,9.9,Q2
